country,year,gdp,tc1,tc2,tc3,srv,internet,bb
NOR,2015,85550.29426144945,0.730218357037037,0.3500564516129032,0.41996195736842107,4093.9697302185346,96.810325691365,39.5096431037131
NOR,2016,85787.61744104241,0.730218357037037,0.3500564516129032,0.41996195736842107,7003.508822873697,97.2982036675068,40.2402948978253
NOR,2017,87194.11154213737,0.730218357037037,0.3500564516129032,0.41996195736842107,14572.572734949312,96.3576012951191,41.0328263217001
NOR,2018,87338.47080089853,0.730218357037037,0.3500564516129032,0.41996195736842107,20886.24895423798,96.4916579887094,41.5279365452303
NOR,2019,87725.72832546134,0.730218357037037,0.3500564516129032,0.41996195736842107,36180.95789446915,98.0000043853142,42.2722351352817
NOR,2020,86096.05089475059,0.730218357037037,0.3500564516129032,0.41996195736842107,39030.01686967594,94.60755647,44.3863056613216
NOR,2021,88984.1386736515,0.730218357037037,0.3500564516129032,0.41996195736842107,43861.12508135613,99.0000036,44.9392216218255
NOR,2022,91051.0831968407,0.730218357037037,0.3500564516129032,0.41996195736842107,44150.88745414941,98.99997764,45.6644653158508
NOR,2023,90085.43820597856,0.730218357037037,0.3500564516129032,0.41996195736842107,37715.04498241811,99.00000258,45.4377082628592
POL,2010,27112.133379738138,0.2876289892,0.23157144083333336,0.20922000285714284,155.009645190624,62.32,15.378511671936
POL,2011,28521.6612623568,0.2876289892,0.23157144083333336,0.20922000285714284,227.38465220591357,61.94999896898,18.2475205937044
POL,2012,28952.915730530058,0.2876289892,0.23157144083333336,0.20922000285714284,399.2836748936583,62.3099972714691,18.0079998184474
POL,2013,29168.624211074955,0.2876289892,0.23157144083333336,0.20922000285714284,517.741811845554,62.8492,18.3773931656078
POL,2014,30334.878656961846,0.2876289892,0.23157144083333336,0.20922000285714284,681.1317610206428,66.5987360557248,18.904567196757
POL,2015,31700.368236415372,0.2876289892,0.23157144083333336,0.20922000285714284,955.8417889007259,67.9969871556415,18.9867934497166
POL,2016,32675.305225995377,0.2876289892,0.23157144083333336,0.20922000285714284,2492.4883632739634,73.3007040962669,19.1513139299534
POL,2017,34354.59876163194,0.2876289892,0.23157144083333336,0.20922000285714284,6534.934485282434,75.9853659493832,19.9531726069815
POL,2018,36500.41142825841,0.2876289892,0.23157144083333336,0.20922000285714284,16227.071935957447,77.5417345350006,20.5313862679212
POL,2019,38181.62303346887,0.2876289892,0.23157144083333336,0.20922000285714284,20606.063798754,80.4359068768673,20.5043205670712
POL,2020,37852.802131363875,0.2876289892,0.23157144083333336,0.20922000285714284,25438.677112342262,83.18488715,21.9255858346119
POL,2021,41059.5847829682,0.2876289892,0.23157144083333336,0.20922000285714284,31394.37685685452,85.37490906,22.8165643900514
POL,2022,43405.021579744105,0.2876289892,0.23157144083333336,0.20922000285714284,34772.62853538,86.94113479,23.8373449056172
POL,2023,43672.76680149465,0.2876289892,0.23157144083333336,0.20922000285714284,37340.960521191046,86.414744,24.526154479274
ROU,2010,24903.00776138347,0.4676530120754717,0.29824596238095236,0.2678728770588235,39.01837474047225,39.93,14.6853744418104
ROU,2011,26150.856070210517,0.4676530120754717,0.29824596238095236,0.2678728770588235,60.90077154874781,40.0099967810008,16.1874973837653
ROU,2012,26767.56665324055,0.4676530120754717,0.29824596238095236,0.2678728770588235,131.36880058290853,45.8799942529424,17.567519569459
ROU,2013,26942.04361303412,0.4676530120754717,0.29824596238095236,0.2678728770588235,175.8934146956721,49.7645,18.8919150905294
ROU,2014,28156.247547681534,0.4676530120754717,0.29824596238095236,0.2678728770588235,246.7228480174699,54.0783206550943,20.1139523323465
ROU,2015,29181.99918936632,0.4676530120754717,0.29824596238095236,0.2678728770588235,361.23025395728297,55.7631556336233,21.4489855804576
ROU,2016,30189.272917288625,0.4676530120754717,0.29824596238095236,0.2678728770588235,3421.4844413589562,59.5039512852713,22.4982986593906
ROU,2017,32852.77180696266,0.4676530120754717,0.29824596238095236,0.2678728770588235,12254.402598639062,63.7472821822484,24.148941859633
ROU,2018,34829.040299068445,0.4676530120754717,0.29824596238095236,0.2678728770588235,15938.095827404477,70.6812779273268,25.9702175828069
ROU,2019,36399.6255565426,0.4676530120754717,0.29824596238095236,0.2678728770588235,19164.60592304795,73.6574757545465,27.060557570268
ROU,2020,35283.75235678523,0.4676530120754717,0.29824596238095236,0.2678728770588235,21374.339808722958,78.45526895,29.314080636148
ROU,2021,37534.15591769115,0.4676530120754717,0.29824596238095236,0.2678728770588235,23316.840513879808,83.5904265,31.6949603653045
ROU,2022,39256.98888338521,0.4676530120754717,0.29824596238095236,0.2678728770588235,24738.06076719314,85.50309124,33.2115600895132
ROU,2023,40116.85550542626,0.4676530120754717,0.29824596238095236,0.2678728770588235,26834.601345927105,89.20335498,34.6706189336505
RUS,2010,33063.5859375,0.3545344959574468,0.4035671483333334,0.3536259988888889,17.09491840739652,49.0,10.907741936582
RUS,2011,34444.64453125,0.3545344959574468,0.4035671483333334,0.3536259988888889,28.84947611036484,58.0,12.2426736632818
RUS,2012,35740.69921875,0.3545344959574468,0.4035671483333334,0.3536259988888889,57.50515626661795,66.0,14.5007601269515
RUS,2013,36260.06640625,0.3545344959574468,0.4035671483333334,0.3536259988888889,79.56572606701276,67.97,16.4209357330938
RUS,2014,35853.24609375,0.3545344959574468,0.4035671483333334,0.3536259988888889,120.01062998834912,70.5175682574413,17.2161049931
RUS,2015,35037.15234375,0.3545344959574468,0.4035671483333334,0.3536259988888889,320.19338178608024,70.0992412263947,18.4996930924804
RUS,2016,35005.44921875,0.3545344959574468,0.4035671483333334,0.3536259988888889,1158.5454406033673,73.091434617897,18.8797858276626
RUS,2017,35570.390625,0.3545344959574468,0.4035671483333334,0.3536259988888889,3521.684350671187,76.0081385339105,21.2763636749444
RUS,2018,36536.6953125,0.3545344959574468,0.4035671483333334,0.3536259988888889,5157.770074391478,80.8647218726954,21.8962972283043
RUS,2019,37319.3203125,0.3545344959574468,0.4035671483333334,0.3536259988888889,9269.697445346905,82.6421618670668,22.4233442134941
RUS,2020,36376.3359375,0.3545344959574468,0.4035671483333334,0.3536259988888889,13239.91903674469,84.99466978,23.1557041794102
RUS,2021,38638.4296875,0.3545344959574468,0.4035671483333334,0.3536259988888889,16210.02064281065,88.21384578,23.7409106485411
RUS,2022,38214.49609375,0.3545344959574468,0.4035671483333334,0.3536259988888889,19939.03322944339,90.41799163,24.6345568628262
RUS,2023,39887.33984375,0.3545344959574468,0.4035671483333334,0.3536259988888889,23603.596926372138,92.24496346,25.8238695549039
THA,2010,16730.36978844884,0.39694924844827584,0.29639027918604655,0.24350966253164558,10.979966053094595,22.4,4.74172823236676
THA,2011,16766.347705788314,0.39694924844827584,0.29639027918604655,0.24350966253164558,14.8100470895736,23.669925618731,5.64433790742555
THA,2012,17869.63766074586,0.39694924844827584,0.29639027918604655,0.24350966253164558,30.17162629155803,26.46,6.50814220580194
THA,2013,18242.425671536326,0.39694924844827584,0.29639027918604655,0.24350966253164558,37.92677609488904,28.94,7.43359084502317
THA,2014,18324.614467487463,0.39694924844827584,0.29639027918604655,0.24350966253164558,50.62922153178332,34.8860535783465,7.74748143833759
THA,2015,18811.99751000637,0.39694924844827584,0.29639027918604655,0.24350966253164558,67.59209334116521,39.3161267365004,8.83035128821556
THA,2016,19370.608781011655,0.39694924844827584,0.29639027918604655,0.24350966253164558,142.5772321447913,47.5049656215909,10.187716904417
THA,2017,20094.67787626029,0.39694924844827584,0.29639027918604655,0.24350966253164558,562.435284213067,52.8919293439676,11.5345396717409
THA,2018,20879.90278214487,0.39694924844827584,0.29639027918604655,0.24350966253164558,927.8318580655013,56.8174809301456,12.8740610702362
THA,2019,21277.839268476393,0.39694924844827584,0.29639027918604655,0.24350966253164558,1366.5813268149723,66.6524194587528,14.1338059581469
THA,2020,19957.25714091695,0.39694924844827584,0.29639027918604655,0.24350966253164558,1859.0206757861129,77.84374066,16.021813562656
THA,2021,20242.770003565594,0.39694924844827584,0.29639027918604655,0.24350966253164558,2134.3188953410395,85.26956666,17.3168855632327
THA,2022,20762.795259852686,0.39694924844827584,0.29639027918604655,0.24350966253164558,2746.247947088944,87.97724503,17.5125815621477
THA,2023,21191.454030927387,0.39694924844827584,0.29639027918604655,0.24350966253164558,3002.534014360879,89.53525238,14.5089451983046
